City,Code1,Code2
Sizun,FR,S4U
Sochaux,FR,SHX
Socourt,FR,SUK
Socx,FR,S2X
Sogny-aux-Moulins,FR,SGM
Soignolles,FR,OIG
Soignolles-en-Brie,FR,GB5
Soing,FR,SQG
Soings-en-Sologne,FR,SRG
Soissons,FR,SOI
Soisy-sous-Montmorency,FR,SYM
Soisy-sur-École,FR,S9S
Soisy-sur-Seine,FR,ES9
Solaize,FR,SZ8
Solenzara,FR,SOZ
Solesmes,FR,SLS
Solesmes,FR,SLV
Soleymieu,FR,S7Y
Solférino,FR,OFR
Solgne,FR,GNE
Soliers,FR,SO2
Solignac,FR,G8N
Solignat,FR,SOW
Solliès-Pont,FR,LL7
Solliès-Ville,FR,S8V
Sologny,FR,YNG
Solomiac,FR,OL9
Solre-le-Château,FR,LRJ
Solutré-Pouilly,FR,LU8
Somain,FR,SOM
Sombernon,FR,XJK
Somloire,FR,XS3
Sommepy-Tahure,FR,SE2
Sommery,FR,SO7
Sommesnil,FR,S6P
Sommeville,FR,SM4
Sommevoire,FR,ZYQ
Sommières,FR,SM8
Sonchamp,FR,NCH
Soncourt,FR,OCU
Sonnac,FR,NN9
Sonnay,FR,SWY
Sons-et-Ronchères,FR,SON
Sonzay,FR,SNY
Soorts-Hossegor,FR,SHO
Sophia Antipolis,FR,SXD
Soppe-le-Bas,FR,MMM
Sorbets,FR,ORB
Sorbiers,FR,SRB
Sorcy-Saint-Martin,FR,YSM
Sore,FR,SKR
Sorède,FR,SRD
Sorel-Moussel,FR,SMF
Sorèze,FR,OZE
Sorgues,FR,SOR
Sorigny,FR,SY3
Sornay,FR,SR8
Sos,FR,S47
Sospel,FR,SP4
Sotta,FR,SO9
Sottevast,FR,TV6
Sotteville,FR,SOV
Sotteville-lès-Rouen,FR,SOT
Soturac,FR,OTU
Soual,FR,OUJ
Soubès,FR,2SB
Soubise,FR,OUB
Soublecause,FR,HP6
Soubran,FR,FR3
Soubrebost,FR,BB4
Soucht,FR,S6O
Soucieu-en-Jarrest,FR,JRS
Soucy,FR,SOK
Soudan,FR,SOD
Souday,FR,UDA
Soudron,FR,9DO
Souel,FR,U5U
Soues,FR,UES
Souesmes,FR,SOQ
Souffelweyersheim,FR,SFF
Soufflenheim,FR,SLH
Sougé-le-Ganelon,FR,SLG
Sougy,FR,SY6
Sougy-sur-Loire,FR,UYL
Souillac,FR,SUA
Souillans,FR,SO3
Soulac-sur-Mer,FR,SOA
Soulaines-sur-Aubance,FR,SS6
Soulanges,FR,QGS
Soulangis,FR,S8U
Souleuvre en Bocage,FR,S3B
Soulgé,FR,MY9
Soulignac,FR,GNQ
Souligné-Flacé,FR,GFA
Souligné-sous-Ballon,FR,S9U
Soulignonne,FR,SO8
Souligny,FR,AW4
Soullans,FR,V3D
Soultz-Haut-Rhin,FR,SOU
Soultzmatt,FR,SZM
Soultz-sous-Forêts,FR,SOF
Soumans,FR,UQA
Souméras,FR,U9M
Soumont-Saint-Quentin,FR,SUQ
Souppes-sur-Loing,FR,SS7
Souprosse,FR,UPO
Souraïde,FR,3PA
Sourdeval,FR,UDV
Sourdun,FR,SD9
Sours,FR,SRU
Sourzac,FR,ZA2
Sousceyrac,FR,SYA
Soussac,FR,OAC
Soussans,FR,WWS
Soustons,FR,BVV
Souvans,FR,UAS
Souvignargues,FR,GG6
Souvigny,FR,OUV
Souzay-Champigny,FR,SZC
Souzy,FR,SZY
Soyans,FR,OYH
Soyaux,FR,SOX
Soyécourt,FR,S23
Soyons,FR,YOS
Spay,FR,SXA
Spechbach-le-Bas,FR,SB9
Spézet,FR,S2F
Spincourt,FR,SPI
Spycker,FR,SPK
St Geours d'Auribat,FR,2N2
Staffelfelden,FR,TTF
Stains,FR,ZTZ
Staple,FR,TAP
Stattmatten,FR,TEN
Steenbecque,FR,SBE
Steene,FR,DKE
Steenvoorde,FR,STV
Steenwerck,FR,SWK
Steige,FR,BQR
Steinbach,FR,3SB
Steinbourg,FR,SBV
Steinsoultz,FR,68H
Stella-Plage,FR,ZII
Stenay,FR,STZ
Stiring-Wendel,FR,SGW
Strasbourg,FR,SXB
Strueth,FR,SEF
Struth,FR,SUH
Sturzelbronn,FR,ZSO
Sublaines,FR,B5S
Succieu,FR,USP
Suce,FR,44S
Sucy-en-Brie,FR,SUC
Suèvres,FR,SUV
Suilly-la-Tour,FR,S5T
Suippes,FR,SUI
Sulignat,FR,UGT
Sully,FR,SYU
Sully-sur-Loire,FR,SUL
Sulniac,FR,GX5
Sundhoffen,FR,SUF
Surbourg,FR,UOG
Surdres,FR,M66
Suresnes,FR,SUN
Surgères,FR,SUG
Suris,FR,SU5
Surques,FR,SQ8
Surville,FR,UVE
Survilliers,FR,SUR
Sury-en-Vaux,FR,YEV
Sury-le-Comtal,FR,SUY
Surzur,FR,ZUR
Sussargues,FR,S34
Sussey,FR,UY9
Suzannecourt,FR,SZ5
Suze-la-Rousse,FR,SUZ
Suzette,FR,T34
Sylvains-Lès-Moulins,FR,EV8
Tabanac,FR,TB8
Tachoires,FR,TH5
Taconnay,FR,G5Z
Tagnon,FR,TGX
Tagolsheim,FR,TGO
Taillades,FR,TDS
Taillebourg,FR,X4R
Taillecavat,FR,TL7
Taillecourt,FR,TLK
Taillefontaine,FR,TLQ
Tailly,FR,T2L
Tailly,FR,LY8
Tain-l'Hermitage,FR,TNH
Taissy,FR,TZS
Taizé,FR,IZ7
Talairan,FR,TL3
Talange,FR,TNG
Talant,FR,TL9
Talcy,FR,TKY
Talence,FR,TNC
Tallard,FR,TDH
Tallende,FR,TDE
Talloires,FR,TAL
Tallone,FR,LO5
Tallud-Sainte-Gemme,FR,M7G
Talmay,FR,TT2
Talmont-Saint-Hilaire,FR,TSH
Talus-Saint-Prix,FR,TS5
Taluyers,FR,YRT
Taninges,FR,T6I
Tannerre-en-Puisaye,FR,E3Y
Tantonville,FR,TVI
Taponas,FR,RH7
Taradeau,FR,TV4
Tarare,FR,TRR
Tarascon,FR,TSC
Tarascon-sur-Ariège,FR,TSA
Tarbes,FR,TAB
Tarcenay,FR,TC2
Tardinghen,FR,T62
Tarerach,FR,TR5
Targon,FR,TGQ
Tarnès,FR,XZ5
Tarnos,FR,TAR
Taron-Sadirac-Viellenave,FR,664
Tarsacq,FR,4TP
Tartaras,FR,2TT
Tartas,FR,TTS
Tart-le-Haut,FR,RHA
Tassin-la-Demi-Lune,FR,TDU
Tatinghem,FR,TPD
Taugon,FR,TZG
Taulé,FR,TAU
Taulignan,FR,TG8
Tauriac,FR,TA8
Taussac,FR,T25
Tautavel,FR,TQL
Tauves,FR,2PD
Tauxières-Mutry,FR,XYT
Tauxigny,FR,QRY
Tavaux,FR,TVX
Tavel,FR,TAV
Tavera,FR,TAA
Tavernes,FR,QTV
Taverny,FR,TVY
Tavers,FR,VQY
Tayac,FR,TYC
Técou,FR,TEO
Teillay,FR,TL2
Teillé,FR,TXL
Telgruc-sur-Mer,FR,TGC
Templemars,FR,TPM
Templeuve,FR,TPP
Templeux-la-Fosse,FR,ZJE
Tenay,FR,TNY
Tence,FR,TZW
Tercis-les-Bains,FR,4RM
Terdeghem,FR,6TM
Tergnier,FR,TER
Terminiers,FR,TMX
Ternand,FR,TND
Ternant,FR,TQT
Ternay,FR,TFA
Ternay,FR,TZZ
Ternuay-Melay-et-Saint-Hilaire,FR,TM5
Terny-Sorny,FR,TSO
Terrasson-Lavilledieu,FR,TVD
Terssac,FR,TFC
Terves,FR,4GL
Terville,FR,TIF
Tessonnière,FR,TNS
Tessy-sur-Vire,FR,UVV
Téteghem,FR,TTG
Téterchen,FR,TTH
Teting-sur-Nied,FR,TN4
Teuillac,FR,TAC
Teyjat,FR,YJT
Teyran,FR,QTY
Thairé,FR,THK
Thann,FR,THA
Thanvillé,FR,TVZ
Thaon,FR,THN
Thaon-les-Vosges,FR,TVO
Tharoiseau,FR,YTR
Thauvenay,FR,TY4
Théding,FR,TDI
Thédirac,FR,TDC
Theillay,FR,THL
Theix,FR,THX
Theizé,FR,XZE
Thelonne,FR,TNN
Thélus,FR,2TH
Thénac,FR,TAK
Thénac,FR,TE4
Thenailles,FR,TXA
Thenay,FR,TY3
Thénioux,FR,TOX
Thennes,FR,TE3
Thenon,FR,NON
Théoule-sur-Mer,FR,TS2
Therdonne,FR,THD
Therouldeville,FR,TDV
Thésée,FR,TSE
Theuley,FR,HEU
Théus,FR,3SH
Thevray,FR,E5T
Theys,FR,T38
Thézac,FR,TZD
Thézan-des-Corbières,FR,TZC
Thézan-lès-Béziers,FR,THZ
Théziers,FR,TZE
Thézy-Glimont,FR,TYG
Thiais,FR,THJ
Thiant,FR,HHT
Thiat,FR,THT
Thiaville-sur-Meurthe,FR,TVM
Thiberville,FR,TZB
Thiel-sur-Acolin,FR,TA3
Thiers,FR,TRS
Thiers-sur-Thève,FR,TTV
Thierville-sur-Meuse,FR,THM
Thieux,FR,TUX
Thignonville,FR,T8V
Thil,FR,TH4
Thilay,FR,TLY
Thillois,FR,OHL
Thilouze,FR,WDD
Thionville,FR,TVL
Thiron-Gardais,FR,THG
Thise,FR,HSI
Thiverval-Grignon,FR,TVG
Thiviers,FR,TVS
Thizay,FR,TH9
Thizy,FR,TZY
Thizy-les-Bourgs,FR,T7B
Thizy-les-Bourgs,FR,TIZ
Thoiry,FR,TOI
Thoiry,FR,TRY
Thoiry,FR,HOR
Thoissey,FR,TIJ
Thoisy-la-Berchère,FR,TLB
Thomery,FR,TGH
Thônes,FR,THF
Thonon-les-Bains,FR,THO
Thoraise,FR,TOS
Thorée-les-Pins,FR,3LP
Thoré-la-Rochette,FR,TCH
Thorigné,FR,TG2
Thorigné-Fouillard,FR,TFH
Thorigny-sur-Marne,FR,TGY
Thorigny-sur-Oreuse,FR,TGI
Thou,FR,THC
Thouarcé,FR,THU
Thouaré-sur-Loire,FR,TRU
Thouars,FR,THS
Thourotte,FR,THE
Thueyts,FR,TEH
Thuir,FR,THR
Thuit-Hébert,FR,THH
Thumeries,FR,ZJC
Thun-Saint-Martin,FR,TMN
Thurins,FR,RH8
Thury-Harcourt,FR,TYH
Thyez,FR,TYZ
Tieffenbach,FR,TFN
Tiercé,FR,TIC
Tiercelet,FR,TR7
Tiffauges,FR,TFG
Tigery,FR,TIG
Tignes,FR,TGF
Tignieu-Jameyzieu,FR,TGJ
Tigy,FR,TIY
Tillé,FR,TLL
Tillières,FR,TLR
Tillières-sur-Avre,FR,TLA
Tilloy-lès-Conty,FR,TYT
Tilloy-lès-Mofflaines,FR,TLM
Tilloy-lez-Cambrai,FR,TCM
Tilly,FR,YY8
Tinchebray,FR,RAY
Tincourt-Boucly,FR,TBY
Tincques,FR,YQU
Tinqueux,FR,TQX
Tinténiac,FR,TTC
Tivernon,FR,TIV
Tizac-de-Curton,FR,EG7
Tocane-Saint-Apre,FR,TCC
Tocqueville-les-Murs,FR,TQ7
Tocqueville-sur-Eu,FR,QV8
Tollaincourt,FR,T8N
Tollevast,FR,TVQ
Tombebuf,FR,T3L
Tomblaine,FR,TBN
Tonnay-Charente,FR,TON
Tonneins,FR,TNE
Tonnerre,FR,TNR
Tonquédec,FR,QTO
Torcé,FR,TRC
Torcé-en-Charnie,FR,TC3
Torce-Viviers-en-Charnie,FR,TVC
Torchamp,FR,HR2
Torcieu,FR,TOC
Torcy,FR,TPC
Torcy,FR,TYS
Torcy,FR,TOR
Torcy-en-Valois,FR,TI9
Torcy-et-Pouligny,FR,TXC
Torcy-le-Grand,FR,TYD
Torcy-le-Petit,FR,TY5
Torfou,FR,OOU
Torigni-sur-Vire,FR,TSV
Tormery,FR,JHT
Tornac,FR,TG5
Tornay,FR,TNJ
Torpes,FR,TPE
Torreilles,FR,TOZ
Torteron,FR,TTN
Torvilliers,FR,TRW
Tosse,FR,OXE
Tôtes,FR,TIL
Toucy,FR,TUU
Toufflers,FR,TOF
Touffréville,FR,TUC
Touffreville-sur-Eu,FR,TU7
Toul,FR,TOU
Toulaud,FR,Y2F
Toulenne,FR,RF3
Toulon,FR,TLN
Toulon-sur-Allier,FR,TOA
Toulon-sur-Arroux,FR,TZA
Toulouges,FR,TLG
Toulouse,FR,TLS
Toulouzette,FR,RZE
Touques,FR,TQE
Tourbes,FR,O34
Tourcoing,FR,TOG
Tour-de-Faure,FR,TFU
Tourgéville,FR,TGD
Tourlaville,FR,TOV
Tourmont,FR,UMQ
Tournai-sur-Dives,FR,TD6
Tournan-en-Brie,FR,TEB
Tournay,FR,TOY
Tournedos-Bois-Hubert,FR,TBH
Tournefeuille,FR,TFL
Tournefort,FR,TFR
Tournehem-sur-la-Hem,FR,ZJJ
Tournemire,FR,TOM
Tournes,FR,TNZ
Tournissan,FR,TN3
Tournon,FR,T73
Tournon-d'Agenais,FR,TD2
Tournon-Saint-Martin,FR,TSX
Tournon-sur-Rhône,FR,TRO
Tournus,FR,TRN
Tourny,FR,OUN
Tourouvre,FR,TVR
Tourouzelle,FR,AD5
Tourreilles,FR,ATR
Tourrette-Levens,FR,TTL
Tourrettes,FR,UTS
Tourrettes-sur-Loup,FR,TSL
Tourriers,FR,TUE
Tours,FR,TUF
Tours-en-Savoie,FR,JYO
Tours-sur-Marne,FR,TSM
Tours-sur-Meymont,FR,2TO
Tourves,FR,TRV
Tourville-la-Rivière,FR,TIR
Tourville-les-Ifs,FR,TLI
Toury,FR,TXR
Toury,FR,OFT
Toussieu,FR,TIU
Toussus-le-Noble,FR,TNF
Toutenant,FR,TO7
Toutry,FR,TTY
Touvre,FR,TUV
Touzac,FR,4CT
Tracy-Bocage,FR,TYB
Tracy-le-Mont,FR,TYO
Tracy-sur-Loire,FR,XYR
Traenheim,FR,B67
Traînel,FR,TRZ
Traize,FR,T7Z
Trambly,FR,TBL
Tramecourt,FR,TZ7
Trangé,FR,3TR
Trannes,FR,TAS
Trans,FR,AAP
Trans-en-Provence,FR,TPR
Trappes,FR,TRA
Trassanel,FR,T5R
Trausse,FR,TR2
Travaillan,FR,TV8
Tréauville,FR,V3T
Trèbes,FR,TT4
Trébeurden,FR,TBQ
Trédarzec,FR,TDZ
Trédion,FR,WDN
Treffendel,FR,TRD
Treffiagat,FR,TRK
Treffieux,FR,TFX
Treffléan,FR,RTF
Treffort-Cuisiat,FR,TFT
Treffrin,FR,TRF
Tréflaouénan,FR,ZJA
Tréflévénez,FR,TFZ
Trégastel,FR,TGT
Trégomeur,FR,ZTR
Trégourez,FR,TG3
Trégrom,FR,T22
Trégueux,FR,TRG
Tréguier,FR,TRE
Trégunc,FR,TR9
Treignac,FR,9TR
Treignat,FR,QGN
Treigny,FR,6YT
Treilles,FR,TR6
Treillières,FR,TZL
Treize-Septiers,FR,TSP
Treize-Vents,FR,TZV
Trélazé,FR,TLZ
Trélévern,FR,TT3
Trélissac,FR,TRL
Trélon,FR,TO8
Trélou-sur-Marne,FR,TUM
Tremblay,FR,TRM
Tremblay-en-France,FR,TYF
Tremblay-lès-Gonesse,FR,TEF
Tremblay-les-Villages,FR,TBV
Trémentines,FR,TMT
Trémery,FR,TMY
Trémeur,FR,TMR
Tréminis,FR,TMI
Trémolat,FR,TRT
Trémons,FR,TMS
Trémont,FR,T3R
Trémorel,FR,TOL
Trémuson,FR,WRT
Trenal,FR,TN5
Trentels,FR,TR8
Trépail,FR,TR4
Trépot,FR,TPT
Trept,FR,THP
Treslon,FR,UY8
Tresnay,FR,NYT
Trespoux-Rassiels,FR,TR3
Tresques,FR,TQS
Tressé,FR,TES
Tresserre,FR,TS9
Tresses,FR,TSZ
Tressin,FR,TSS
Treteau,FR,A33
Trets,FR,TBR
Trévé,FR,V5E
Trévenans,FR,TV2
Trèves,FR,TEE
Trèves,FR,TEV
Trévien,FR,ZVE
Trevignon,FR,T3Y
Trévol,FR,VO9
Trévou-Tréguignec,FR,TVT
Trévoux,FR,TRX
Trézioux,FR,7FO
Triac-Lautrait,FR,TC9
Tricot,FR,TCT
Trie,FR,TSB
Trie-Château,FR,TCU
Triel-sur-Seine,FR,YV7
Triembach-au-Val,FR,TU6
Trignac,FR,TRI
Trigny,FR,TG9
Triguères,FR,TGS
Trilport,FR,TPO
Triqueville,FR,T27
Trith-Saint-Léger,FR,TRH
Troarn,FR,TTO
Troche,FR,OCH
Trochères,FR,T6C
Troisfontaines,FR,TFS
Troisgots,FR,TT9
Trois-Palis,FR,TI3
Trois-Puits,FR,TT5
Troissy,FR,TY8
Troisvilles,FR,TSI
Tronçais,FR,TIO
Troncens,FR,4TG
Tronget,FR,TT7
Tronville-en-Barrois,FR,TVB
Trosly-Breuil,FR,ZJG
Troubat,FR,T8T
Trouillas,FR,PY6
Troussey,FR,TY6
Trouville-sur-Mer,FR,TJE
Trouy,FR,TYY
Troyes,FR,QYR
Truchtersheim,FR,TMH
Trugny,FR,T7N
Trun,FR,TUZ
Truyes,FR,ZJH
Tuchan,FR,TCN
Tucquegnieux,FR,TQG
Tuffé,FR,FFT
Tufles,FR,TOE
Tulette,FR,TLT
Tulle,FR,TLE
Tullins,FR,TUL
Tupin-et-Semons,FR,IET
Turckheim,FR,TKM
Turenne,FR,TUR
Turquant,FR,TQ9
Uberach,FR,UBH
Ucel,FR,NAA
Uchaud,FR,UCH
Uchaux,FR,UCX
Uchizy,FR,UC9
Uckange,FR,UCK
Ugine,FR,UGI
Ugny-sur-Meuse,FR,UYM
Ully-Saint-Georges,FR,USG
Umpeau,FR,UMP
Uncey-le-Franc,FR,Y8C
Ungersheim,FR,UGS
Unieux,FR,UNX
Ur,FR,URZ
Uriménil,FR,URI
Urmatt,FR,UMA
Urrugne,FR,UUN
Urt,FR,UTW
Urville,FR,URV
Ury,FR,URY
Us,FR,US2
Usclas-L'Hérault,FR,US3
Ussac,FR,USC
Ussel,FR,USS
Usson-du-Poitou,FR,UPT
Ustaritz,FR,USZ
Uxeau,FR,UXX
Uxegney,FR,UEY
Uzein,FR,UZZ
Uzel,FR,UZL
Uzemain,FR,8AY
Uzer,FR,UZ9
Uzerche,FR,UZC
Uzès,FR,UZE
Vaas,FR,VAS
Vabres-l'Abbaye,FR,VYX
Vacqueyras,FR,VQU
Vacquières,FR,VA3
Vacquiers,FR,VCQ
Vadans,FR,VJU
Vagnas,FR,V7N
Vagney,FR,VAY
Vaiges,FR,VGV
Vailhan,FR,FV3
Vailhauquès,FR,VS3
Vailhourles,FR,VH2
Vailly-sur-Aisne,FR,VSK
Vairé,FR,VRK
Vaires-sur-Marne,FR,VSM
Vaison-la-Romaine,FR,VLR
Vaite,FR,V8A
Vaivre,FR,VAV
Vaivre-et-Montoille,FR,VRQ
Val de Chaise,FR,VC6
Valady,FR,VV3
Valanjou,FR,VJO
Valaurie,FR,VA9
Valay,FR,VH7
Valberg,FR,V3A
Valbonne,FR,VBE
Valcourt,FR,V2T
Valdahon,FR,VAH
Val-de-la-Haye,FR,VVH
Val-de-Mercy,FR,VMZ
Val-de-Meuse,FR,VQM
Val-de-Moder,FR,3VA
Val-de-Reuil,FR,VLU
Val-de-Saâne,FR,VDS
Val-de-Vesle,FR,XVD
Val-de-Vie,FR,9VD
Valdieu,FR,V8L
Val-d'Isère,FR,VAZ
Valdivienne,FR,DVD
Val-d'Izé,FR,VZD
Valdoie,FR,VDI
Val-du-Layon,FR,YDV
Valdurenque,FR,VUK
Valeilles,FR,3EV
Valençay,FR,VCY
Valence,FR,VAC
Valence,FR,VAF
Valence-d'Agen,FR,VAA
Valence-d'Albigeois,FR,V5A
Valence-sur-Baïse,FR,VS5
Valenciennes,FR,VAL
Valencin,FR,96R
Valensole,FR,NOE
Valentigney,FR,VLY
Valentine,FR,ZTV
Valenton,FR,VTN
Valergues,FR,VGU
Valeyrac,FR,GD3
Valflaunès,FR,VLF
Valframbert,FR,VFB
Valgorge,FR,7HE
Valhuon,FR,4VP
Valines,FR,V38
Vallabrègues,FR,EG5
Vallabrix,FR,VRX
Vallant-Saint-Georges,FR,VGR
Vallauris,FR,VAU
Valleiry,FR,VLJ
Vallentigny,FR,VZG
Vallères,FR,VL8
Valleroy,FR,VRO
Vallery,FR,V89
Vallet,FR,VLT
Vallières,FR,ZFD
Vallières-les-Grandes,FR,VG5
Valliquerville,FR,VAE
Vallon-Pont-d'Arc,FR,VPC
Vallouise,FR,VL6
Valmondois,FR,VD5
Valmont,FR,VMT
Valmy,FR,ZVM
Valognes,FR,VNS
Valras-Plage,FR,VP8
Valréas,FR,VRA
Val-Revermont,FR,EVT
Valros,FR,VL7
Valroufié,FR,VV6
Valserhône,FR,V9E
Vals-les-Bains,FR,VBA
Valsonne,FR,VSO
Valuéjols,FR,V7L
Valvignères,FR,VV2
Vanault-le-Châtel,FR,AL2
Vancé,FR,VQK
Vandeuil,FR,VN9
Vandières,FR,M52
Vandières,FR,VD9
Vandières-sous-Chatillon,FR,VQN
Vanduvre-lès-Nancy,FR,VAN
Vanne,FR,VNF
Vannes,FR,VNE
Vannes-le-Châtel,FR,VLC
Vanves,FR,VNV
Vanvey,FR,V3V
Vanzac,FR,V7Z
Vanzy,FR,VN4
Vaour,FR,VOO
Varacieux,FR,VXW
Varades,FR,FVQ
Varages,FR,VGS
Varangéville,FR,VAR
Varces-Allières-et-Risset,FR,VRC
Varen,FR,VNX
Varennes,FR,V6S
Varennes,FR,TGV
Varennes-Changy,FR,IVA
Varennes-en-Argonne,FR,QVN
Varennes-en-Gâtinais,FR,VG9
Varennes-Jarcy,FR,VY3
Varennes-le-Grand,FR,VAG
Varennes-lès-Narcy,FR,N58
Varennes-Saint-Sauveur,FR,VRV
Varennes-sous-Dun,FR,VSD
Varennes-sur-Allier,FR,VSA
Varennes-sur-Amance,FR,H5V
Varennes-sur-Fouzon,FR,ZHD
Varennes-sur-Loire,FR,RLO
Varennes-sur-Seine,FR,VUA
Varennes-Vauzelles,FR,ZEL
Varesnes,FR,VSQ
Varetz,FR,VTZ
Varilhes,FR,VRH
Varize,FR,ZRV
Varize,FR,MQ2
Varneville-Bretteville,FR,VBT
Varney,FR,V5R
Varois-et-Chaignot,FR,9CO
Varrains,FR,VXR
Vars,FR,VRZ
Vars,FR,V4S
Varzy,FR,ZVR
Vasselay,FR,QVY
Vassens,FR,V8S
Vassy,FR,AYK
Vatan,FR,IVV
Vatimont,FR,VAT
Vatry,FR,VRY
Vaubecourt,FR,VU2
Vaucelles,FR,W5U
Vauchamps,FR,VVP
Vauchrétien,FR,VHI
Vauciennes,FR,VCE
Vauclerc,FR,U3C
Vaucluse,FR,VUC
Vauconcourt,FR,Z6Z
Vaucouleurs,FR,VCU
Vaucresson,FR,VUR
Vaudelnay,FR,MQV
Vaudes,FR,VUD
Vaudreching,FR,VDG
Vaudreuille,FR,VDL
Vaudrey,FR,VY4
Vaugneray,FR,GNR
Vaugrigneuse,FR,2VG
Vauhallan,FR,VHL
Vaujany,FR,VJ2
Vaujours,FR,VJR
Vaulnaveys-le-Haut,FR,8IV
Vault-de-Lugny,FR,VQQ
Vaulx-en-Velin,FR,VEV
Vaulx-Milieu,FR,VXM
Vaulx-Vraucourt,FR,VXU
Vaumoise,FR,VMI
Vaupoisson,FR,A5O
Vauréal,FR,VRL
Vautorte,FR,V32
Vauvenargues,FR,VA2
Vauvert,FR,VVT
Vaux,FR,VXX
Vaux,FR,M57
Vaux,FR,VX3
Vaux-Andigny,FR,2VA
Vaux-en-Beaujolais,FR,V69
Vaux-en-Bugey,FR,VXB
Vaux-en-Bugey,FR,XYV
Vaux-le-Pénil,FR,VXP
Vaux-les-Prés,FR,UXP
Vaux-lès-Saint-Claude,FR,VXD
Vauxrenard,FR,VQD
Vaux-sur-Mer,FR,99V
Vaux-sur-Poligny,FR,VP4
Vaux-sur-Seine,FR,VXS
Vavray-le-Grand,FR,V8G
Vay,FR,VY2
Vayrac,FR,YAC
Vayres,FR,VYE
Veauche,FR,VEA
Veaugues,FR,VGI
Veauville-lès-Baons,FR,V8B
Vecoux,FR,VOX
Vecquemont,FR,VEC
Vecqueville,FR,UVZ
Vedène,FR,VED
Veigné,FR,EGN
Veigy-Foncenex,FR,VFX
Velaine-en-Haye,FR,VLH
Velaines,FR,ZLV
Velars-sur-Ouche,FR,OVZ
Velaux,FR,VEU
Velesmes,FR,ZQO
Velesmes-Essarts,FR,QVE
Vélines,FR,VEI
Vélizy-Villacoublay,FR,VZU
Velle-le-Châtel,FR,VCA
Velleron,FR,ZVV
Velles,FR,V9Z
Vellevans,FR,V3L
Velluire,FR,VUE
Velotte-et-Tatignécourt,FR,VGO
Vémars,FR,VMB
Venables,FR,ENB
Venansault,FR,VST
Venarey-les-Laumes,FR,VLM
Venasque,FR,AU8
Vence,FR,VAP
Vendargues,FR,VDA
Vendays-Montalivet,FR,V6M
Vendenesse-lès-Charolles,FR,VDC
Vendenheim,FR,VHM
Vendeuil,FR,VNL
Vendeuvre-du-Poitou,FR,7VZ
Vendeuvre-sur-Barse,FR,VVR
Vendeville,FR,VDV
Vendhuile,FR,U3E
Vendin-le-Vieil,FR,VLV
Vendôme,FR,VND
Vendres,FR,ZCO
Vénéjan,FR,VJN
Venelles,FR,VEN
Vénérand,FR,8LP
Venesmes,FR,ENM
Vénestanville,FR,V76
Venette,FR,QVQ
Veneux-les-Sablons,FR,XVN
Vengeons,FR,OEG
Vénissieux,FR,VES
Venizel,FR,VZL
Vennes,FR,VN2
Venoy,FR,YYV
Vensac,FR,VNK
Ventabren,FR,DR4
Ventavon,FR,VVN
Ventenac-Cabardès,FR,VCD
Venteuil,FR,VTM
Venthon,FR,VHO
Ventron,FR,VTK
Vérac,FR,ERA
Vérargues,FR,VR3
Verberie,FR,VBI
Vercel-Villedieu-le-Camp,FR,7VV
Vercheny,FR,VR2
Verclause,FR,R8V
Verdelais,FR,DLI
Verdelot,FR,VD7
Verdigny,FR,VRG
Verdille,FR,EDI
Verdonnet,FR,VDQ
Verdun,FR,VRD
Verdun-sur-Garonne,FR,DGR
Verdun-sur-le-Doubs,FR,ZKC
Véretz,FR,ZVT
Vereux,FR,EEX
Verfeil,FR,VFQ
Verfeuil,FR,VFL
Vergéal,FR,VG8
Vergèze,FR,VEZ
Vergisson,FR,VN7
Vergongheon,FR,4GH
Vergt,FR,VGP
Vérin,FR,VL4
Vérines,FR,V3S
Verjux,FR,VEJ
Verlin,FR,V3N
Vermand,FR,ZJV
Vermelles,FR,VEM
Vermondans,FR,VMD
Vernaison,FR,VEO
Vernantes,FR,VNQ
Vernassal,FR,ENL
Vern-d'Anjou,FR,VAJ
Vernègues,FR,VB3
Verneiges,FR,C8U
Vernet,FR,YTT
Vernet-les-Bains,FR,VTB
Verneugheol,FR,GHV
Verneuil,FR,VM5
Verneuil-en-Halatte,FR,VEH
Verneuil-l'Étang,FR,FRT
Verneuil-sur-Avre,FR,VSV
Verneuil-sur-Igneraie,FR,NUG
Verneuil-sur-Indre,FR,VDR
Verneuil-sur-Seine,FR,VS2
Verneuil-sur-Serre,FR,VRR
Verneuil-sur-Vienne,FR,QVV
Verneusses,FR,6EV
Vernie,FR,QVR
Verniolle,FR,EOL
Vernizy,FR,VNZ
Vernoil-le-Fourrier,FR,V2J
Vernois-sur-Mance,FR,VMC
Vernon,FR,VRN
Vernon,FR,VFN
Vernosc-lès-Annonay,FR,7AY
Vernou-en-Sologne,FR,VS6
Vernouillet,FR,EUT
Vernouillet,FR,VET
Vernou-la-Celle-sur-Seine,FR,V9S
Vernou-sur-Brenne,FR,VUB
Vernoux,FR,VXH
Vernoux-en-Gâtine,FR,VG2
Vernoux-en-Vivarais,FR,VXV
Vern-sur-Seiche,FR,EIC
Verny,FR,N3Y
Véron,FR,VQR
Verquières,FR,VQ5
Verquigneul,FR,VQL
Verquin,FR,VQ2
Verrey-sous-Drée,FR,VYU
Verrie,FR,VRJ
Verrières,FR,V2R
Verrières,FR,KJ2
Verrières,FR,VR6
Verrières,FR,ERR
